State,Date,Hourly Demand Met (in MW)
Delhi - 2023,04-Jan 12pm,4740.92
Delhi - 2023,04-Jan 1pm,4297.53
Delhi - 2023,04-Jan 2pm,4162.06
Delhi - 2023,04-Jan 3pm,3994.62
Delhi - 2023,04-Jan 4pm,3938.65
Delhi - 2023,04-Jan 5pm,4058.06
Delhi - 2023,04-Jan 6pm,4236.14
Delhi - 2023,04-Jan 7pm,4127.89
Delhi - 2023,04-Jan 8pm,3916.44
Delhi - 2023,04-Jan 9pm,3695.30
Delhi - 2023,04-Jan 10pm,3407.98
Delhi - 2023,04-Jan 11pm,2872.44
Delhi - 2023,05-Jan 12am,2404.84
Delhi - 2023,05-Jan 1am,2121.36
Delhi - 2023,05-Jan 2am,1981.10
Delhi - 2023,05-Jan 3am,1927.34
Delhi - 2023,05-Jan 4am,1993.77
Delhi - 2023,05-Jan 5am,2276.25
Delhi - 2023,05-Jan 6am,2934.26
Delhi - 2023,05-Jan 7am,3767.05
Delhi - 2023,05-Jan 8am,4391.24
Delhi - 2023,05-Jan 9am,4752.49
Delhi - 2023,05-Jan 10am,5074.89
Delhi - 2023,05-Jan 11am,5118.49
Delhi - 2023,05-Jan 12pm,4808.38
Delhi - 2023,05-Jan 1pm,4267.45
Delhi - 2023,05-Jan 2pm,4106.89
Delhi - 2023,05-Jan 3pm,3930.93
Delhi - 2023,05-Jan 4pm,3912.42
Delhi - 2023,05-Jan 5pm,4087.82
Delhi - 2023,05-Jan 6pm,4337.30
Delhi - 2023,05-Jan 7pm,4249.96
Delhi - 2023,05-Jan 8pm,4001.87
Delhi - 2023,05-Jan 9pm,3745.16
Delhi - 2023,05-Jan 10pm,3440.64
Delhi - 2023,05-Jan 11pm,2848.18
Delhi - 2023,06-Jan 12am,2329.92
Delhi - 2023,06-Jan 1am,2013.87
Delhi - 2023,06-Jan 2am,1866.70
Delhi - 2023,06-Jan 3am,1799.94
Delhi - 2023,06-Jan 4am,1858.60
Delhi - 2023,06-Jan 5am,2168.27
Delhi - 2023,06-Jan 6am,2920.56
Delhi - 2023,06-Jan 7am,3813.85
Delhi - 2023,06-Jan 8am,4483.63
Delhi - 2023,06-Jan 9am,4962.37
Delhi - 2023,06-Jan 10am,5372.37
Delhi - 2023,06-Jan 11am,5422.01
Delhi - 2023,06-Jan 12pm,5249.82
Delhi - 2023,06-Jan 1pm,4629.94
Delhi - 2023,06-Jan 2pm,4314.58
Delhi - 2023,06-Jan 3pm,3952.11
Delhi - 2023,06-Jan 4pm,4050.97
Delhi - 2023,06-Jan 5pm,4159.86
Delhi - 2023,06-Jan 6pm,4387.24
Delhi - 2023,06-Jan 7pm,4304.15
Delhi - 2023,06-Jan 8pm,4102.64
Delhi - 2023,06-Jan 9pm,3871.07
Delhi - 2023,06-Jan 10pm,3520.36
Delhi - 2023,06-Jan 11pm,2926.55
Delhi - 2023,07-Jan 12am,2384.85
Delhi - 2023,07-Jan 1am,2071.43
Delhi - 2023,07-Jan 2am,1919.56
Delhi - 2023,07-Jan 3am,1844.87
Delhi - 2023,07-Jan 4am,1894.14
Delhi - 2023,07-Jan 5am,2161.40
Delhi - 2023,07-Jan 6am,2804.53
Delhi - 2023,07-Jan 7am,3692.04
Delhi - 2023,07-Jan 8am,4377.96
Delhi - 2023,07-Jan 9am,4798.65
Delhi - 2023,07-Jan 10am,5070.12
Delhi - 2023,07-Jan 11am,5012.11
Delhi - 2023,07-Jan 12pm,4711.73
Delhi - 2023,07-Jan 1pm,4207.17
Delhi - 2023,07-Jan 2pm,3908.30
Delhi - 2023,07-Jan 3pm,3748.01
Delhi - 2023,07-Jan 4pm,3732.72
Delhi - 2023,07-Jan 5pm,3945.74
Delhi - 2023,07-Jan 6pm,4217.43
Delhi - 2023,07-Jan 7pm,4126.00
Delhi - 2023,07-Jan 8pm,3951.26
Delhi - 2023,07-Jan 9pm,3770.37
Delhi - 2023,07-Jan 10pm,3465.67
Delhi - 2023,07-Jan 11pm,2897.39
Delhi - 2023,08-Jan 12am,2350.59
Delhi - 2023,08-Jan 1am,2009.90
Delhi - 2023,08-Jan 2am,1844.39
Delhi - 2023,08-Jan 3am,1770.50
Delhi - 2023,08-Jan 4am,1813.34
Delhi - 2023,08-Jan 5am,2043.68
Delhi - 2023,08-Jan 6am,2523.40
Delhi - 2023,08-Jan 7am,3217.45
Delhi - 2023,08-Jan 8am,3959.41
Delhi - 2023,08-Jan 9am,4559.18
Delhi - 2023,08-Jan 10am,5047.19
Delhi - 2023,08-Jan 11am,5153.00
Delhi - 2023,08-Jan 12pm,4930.98
Delhi - 2023,08-Jan 1pm,4393.63
Delhi - 2023,08-Jan 2pm,3990.54
Delhi - 2023,08-Jan 3pm,3715.97
Delhi - 2023,08-Jan 4pm,3592.76
Delhi - 2023,08-Jan 5pm,3765.20
Delhi - 2023,08-Jan 6pm,4005.12
Delhi - 2023,08-Jan 7pm,4014.78
Delhi - 2023,08-Jan 8pm,3879.12
Delhi - 2023,08-Jan 9pm,3727.41
Delhi - 2023,08-Jan 10pm,3394.07
Delhi - 2023,08-Jan 11pm,2829.25
Delhi - 2023,09-Jan 12am,2293.34
Delhi - 2023,09-Jan 1am,1970.26
Delhi - 2023,09-Jan 2am,1816.71
Delhi - 2023,09-Jan 3am,1749.27
Delhi - 2023,09-Jan 4am,1816.40
Delhi - 2023,09-Jan 5am,2110.67
Delhi - 2023,09-Jan 6am,2865.56
Delhi - 2023,09-Jan 7am,3833.30
Delhi - 2023,09-Jan 8am,4580.04
Delhi - 2023,09-Jan 9am,5034.71
Delhi - 2023,09-Jan 10am,5412.06
Delhi - 2023,09-Jan 11am,5340.97
Delhi - 2023,09-Jan 12pm,5046.15
Delhi - 2023,09-Jan 1pm,4548.73
Delhi - 2023,09-Jan 2pm,4387.13
Delhi - 2023,09-Jan 3pm,4184.69
Delhi - 2023,09-Jan 4pm,4111.34
Delhi - 2023,09-Jan 5pm,4246.49
Delhi - 2023,09-Jan 6pm,4406.74
Delhi - 2023,09-Jan 7pm,4322.85
Delhi - 2023,09-Jan 8pm,4131.11
Delhi - 2023,09-Jan 9pm,3881.88
Delhi - 2023,09-Jan 10pm,3546.50
Delhi - 2023,09-Jan 11pm,2918.61
Delhi - 2023,10-Jan 12am,2370.07
Delhi - 2023,10-Jan 1am,2041.27
Delhi - 2023,10-Jan 2am,1877.44
Delhi - 2023,10-Jan 3am,1811.01
Delhi - 2023,10-Jan 4am,1871.32
Delhi - 2023,10-Jan 5am,2176.95
Delhi - 2023,10-Jan 6am,2913.58
Delhi - 2023,10-Jan 7am,3865.78
Delhi - 2023,10-Jan 8am,4704.89
Delhi - 2023,10-Jan 9am,5151.64
Delhi - 2023,10-Jan 10am,5433.73
Delhi - 2023,10-Jan 11am,5343.46
Delhi - 2023,10-Jan 12pm,5052.87
Delhi - 2023,10-Jan 1pm,4438.69
Delhi - 2023,10-Jan 2pm,4175.26
Delhi - 2023,10-Jan 3pm,4005.26
Delhi - 2023,10-Jan 4pm,3956.74
Delhi - 2023,10-Jan 5pm,4115.98
Delhi - 2023,10-Jan 6pm,4338.15
Delhi - 2023,10-Jan 7pm,4251.92
Delhi - 2023,10-Jan 8pm,4110.10
Delhi - 2023,10-Jan 9pm,3870.28
Delhi - 2023,10-Jan 10pm,3557.40
Delhi - 2023,10-Jan 11pm,2936.55
Delhi - 2023,11-Jan 12am,2361.31
Delhi - 2023,11-Jan 1am,2039.89
Delhi - 2023,11-Jan 2am,1889.86
Delhi - 2023,11-Jan 3am,1819.38
Delhi - 2023,11-Jan 4am,1876.30
Delhi - 2023,11-Jan 5am,2170.81
Delhi - 2023,11-Jan 6am,2917.87
Delhi - 2023,11-Jan 7am,3874.27
Delhi - 2023,11-Jan 8am,4698.69
Delhi - 2023,11-Jan 9am,5171.62
Delhi - 2023,11-Jan 10am,5414.79
Delhi - 2023,11-Jan 11am,5292.03
Delhi - 2023,11-Jan 12pm,4939.18
Delhi - 2023,11-Jan 1pm,4438.71
Delhi - 2023,11-Jan 2pm,4243.72
Delhi - 2023,11-Jan 3pm,4089.97
Delhi - 2023,11-Jan 4pm,4039.43
Delhi - 2023,11-Jan 5pm,4211.80
Delhi - 2023,11-Jan 6pm,4390.11
Delhi - 2023,11-Jan 7pm,4326.21
Delhi - 2023,11-Jan 8pm,4176.83
Delhi - 2023,11-Jan 9pm,3945.41
Delhi - 2023,11-Jan 10pm,3629.67
Delhi - 2023,11-Jan 11pm,3066.17
Delhi - 2023,12-Jan 12am,2537.25
Delhi - 2023,12-Jan 1am,2199.92
Delhi - 2023,12-Jan 2am,2057.75
Delhi - 2023,12-Jan 3am,1983.86
Delhi - 2023,12-Jan 4am,2040.88
Delhi - 2023,12-Jan 5am,2306.12
Delhi - 2023,12-Jan 6am,2969.34
Delhi - 2023,12-Jan 7am,3911.45
Delhi - 2023,12-Jan 8am,4617.98
Delhi - 2023,12-Jan 9am,4915.07
Delhi - 2023,12-Jan 10am,5095.69
Delhi - 2023,12-Jan 11am,4917.39
Delhi - 2023,12-Jan 12pm,4551.78
Delhi - 2023,12-Jan 1pm,4005.18
Delhi - 2023,12-Jan 2pm,3888.94
Delhi - 2023,12-Jan 3pm,3758.37
Delhi - 2023,12-Jan 4pm,3768.00
Delhi - 2023,12-Jan 5pm,3924.84
Delhi - 2023,12-Jan 6pm,4136.38
Delhi - 2023,12-Jan 7pm,4043.84
Delhi - 2023,12-Jan 8pm,3767.88
Delhi - 2023,12-Jan 9pm,3524.67
Delhi - 2023,12-Jan 10pm,3227.36
Delhi - 2023,12-Jan 11pm,2722.50
Delhi - 2023,13-Jan 12am,2232.62
Delhi - 2023,13-Jan 1am,1922.94
Delhi - 2023,13-Jan 2am,1778.91
Delhi - 2023,13-Jan 3am,1718.42
Delhi - 2023,13-Jan 4am,1778.07
Delhi - 2023,13-Jan 5am,2071.43
Delhi - 2023,13-Jan 6am,2769.85
Delhi - 2023,13-Jan 7am,3715.29
Delhi - 2023,13-Jan 8am,4433.62
Delhi - 2023,13-Jan 9am,4823.92
Delhi - 2023,13-Jan 10am,5068.73
Delhi - 2023,13-Jan 11am,5029.50
Delhi - 2023,13-Jan 12pm,4863.61
Delhi - 2023,13-Jan 1pm,4306.23
Delhi - 2023,13-Jan 2pm,4098.75
Delhi - 2023,13-Jan 3pm,3891.87
Delhi - 2023,13-Jan 4pm,3775.83
Delhi - 2023,13-Jan 5pm,3883.30
Delhi - 2023,13-Jan 6pm,4073.19
Delhi - 2023,13-Jan 7pm,3970.51
Delhi - 2023,13-Jan 8pm,3693.46
Delhi - 2023,13-Jan 9pm,3442.95
Delhi - 2023,13-Jan 10pm,3181.10
Delhi - 2023,13-Jan 11pm,2797.71
Delhi - 2023,14-Jan 12am,2361.53
Delhi - 2023,14-Jan 1am,2083.83
Delhi - 2023,14-Jan 2am,1933.57
Delhi - 2023,14-Jan 3am,1865.19
Delhi - 2023,14-Jan 4am,1920.02
Delhi - 2023,14-Jan 5am,2209.16
Delhi - 2023,14-Jan 6am,2832.41
Delhi - 2023,14-Jan 7am,3605.93
Delhi - 2023,14-Jan 8am,4247.38
Delhi - 2023,14-Jan 9am,4564.11
Delhi - 2023,14-Jan 10am,4749.93
Delhi - 2023,14-Jan 11am,4595.36
Delhi - 2023,14-Jan 12pm,4296.32
Delhi - 2023,14-Jan 1pm,3765.00
Delhi - 2023,14-Jan 2pm,3513.31
Delhi - 2023,14-Jan 3pm,3347.37
Delhi - 2023,14-Jan 4pm,3319.16
Delhi - 2023,14-Jan 5pm,3491.33
Delhi - 2023,14-Jan 6pm,3753.78
Delhi - 2023,14-Jan 7pm,3719.57
Delhi - 2023,14-Jan 8pm,3554.78
Delhi - 2023,14-Jan 9pm,3395.67
Delhi - 2023,14-Jan 10pm,3126.11
Delhi - 2023,14-Jan 11pm,2633.55
Delhi - 2023,15-Jan 12am,2239.57
Delhi - 2023,15-Jan 1am,1986.06
Delhi - 2023,15-Jan 2am,1855.56
Delhi - 2023,15-Jan 3am,1773.79
Delhi - 2023,15-Jan 4am,1805.74
Delhi - 2023,15-Jan 5am,2040.95
Delhi - 2023,15-Jan 6am,2533.55
Delhi - 2023,15-Jan 7am,3295.24
Delhi - 2023,15-Jan 8am,3993.75
Delhi - 2023,15-Jan 9am,4486.13
Delhi - 2023,15-Jan 10am,4757.70
Delhi - 2023,15-Jan 11am,4678.92
Delhi - 2023,15-Jan 12pm,4370.33
Delhi - 2023,15-Jan 1pm,3882.21
Delhi - 2023,15-Jan 2pm,3570.59
Delhi - 2023,15-Jan 3pm,3396.17
Delhi - 2023,15-Jan 4pm,3348.48
Delhi - 2023,15-Jan 5pm,3548.94
Delhi - 2023,15-Jan 6pm,3831.51
Delhi - 2023,15-Jan 7pm,3802.41
Delhi - 2023,15-Jan 8pm,3671.11
Delhi - 2023,15-Jan 9pm,3524.04
Delhi - 2023,15-Jan 10pm,3239.13
Delhi - 2023,15-Jan 11pm,2742.97
Delhi - 2023,16-Jan 12am,2282.08
Delhi - 2023,16-Jan 1am,2005.37
Delhi - 2023,16-Jan 2am,1844.97
Delhi - 2023,16-Jan 3am,1796.72
Delhi - 2023,16-Jan 4am,1868.96
Delhi - 2023,16-Jan 5am,2256.14
Delhi - 2023,16-Jan 6am,3173.44
Delhi - 2023,16-Jan 7am,4087.11
Delhi - 2023,16-Jan 8am,4512.73
Delhi - 2023,16-Jan 9am,4739.99
Delhi - 2023,16-Jan 10am,4939.65
Delhi - 2023,16-Jan 11am,4776.36
Delhi - 2023,16-Jan 12pm,4464.49
Delhi - 2023,16-Jan 1pm,3967.10
Delhi - 2023,16-Jan 2pm,3838.90
Delhi - 2023,16-Jan 3pm,3749.18
Delhi - 2023,16-Jan 4pm,3714.91
Delhi - 2023,16-Jan 5pm,3931.06
Delhi - 2023,16-Jan 6pm,4176.18
Delhi - 2023,16-Jan 7pm,4123.91
Delhi - 2023,16-Jan 8pm,3904.04
Delhi - 2023,16-Jan 9pm,3708.78
Delhi - 2023,16-Jan 10pm,3358.09
Delhi - 2023,16-Jan 11pm,2765.30
Delhi - 2023,17-Jan 12am,2253.64
Delhi - 2023,17-Jan 1am,1956.17
Delhi - 2023,17-Jan 2am,1811.93
Delhi - 2023,17-Jan 3am,1740.81
Delhi - 2023,17-Jan 4am,1824.68
Delhi - 2023,17-Jan 5am,2238.23
Delhi - 2023,17-Jan 6am,3277.01
Delhi - 2023,17-Jan 7am,4214.67
Delhi - 2023,17-Jan 8am,4637.20
Delhi - 2023,17-Jan 9am,4849.74
Delhi - 2023,17-Jan 10am,4945.35
Delhi - 2023,17-Jan 11am,4760.18
Delhi - 2023,17-Jan 12pm,4435.39
Delhi - 2023,17-Jan 1pm,3910.70
Delhi - 2023,17-Jan 2pm,3830.74
Delhi - 2023,17-Jan 3pm,3745.63
Delhi - 2023,17-Jan 4pm,3680.10
Delhi - 2023,17-Jan 5pm,3911.11
Delhi - 2023,17-Jan 6pm,4207.82
Delhi - 2023,17-Jan 7pm,4180.13
Delhi - 2023,17-Jan 8pm,3943.79
Delhi - 2023,17-Jan 9pm,3743.95
Delhi - 2023,17-Jan 10pm,3391.44
Delhi - 2023,17-Jan 11pm,2789.41
Delhi - 2023,18-Jan 12am,2253.20
Delhi - 2023,18-Jan 1am,1955.42
Delhi - 2023,18-Jan 2am,1811.82
Delhi - 2023,18-Jan 3am,1744.68
Delhi - 2023,18-Jan 4am,1824.27
Delhi - 2023,18-Jan 5am,2253.59
Delhi - 2023,18-Jan 6am,3333.14
Delhi - 2023,18-Jan 7am,4268.09
Delhi - 2023,18-Jan 8am,4653.53
Delhi - 2023,18-Jan 9am,4878.79
Delhi - 2023,18-Jan 10am,5036.36
Delhi - 2023,18-Jan 11am,4840.50
Delhi - 2023,18-Jan 12pm,4492.24
Delhi - 2023,18-Jan 1pm,3996.14
Delhi - 2023,18-Jan 2pm,3899.90
Delhi - 2023,18-Jan 3pm,3803.51
Delhi - 2023,18-Jan 4pm,3768.46
Delhi - 2023,18-Jan 5pm,3954.58
Delhi - 2023,18-Jan 6pm,4217.27
Delhi - 2023,18-Jan 7pm,4199.04
Delhi - 2023,18-Jan 8pm,3982.07
Delhi - 2023,18-Jan 9pm,3759.30
Delhi - 2023,18-Jan 10pm,3378.98
Delhi - 2023,18-Jan 11pm,2784.25
Delhi - 2023,19-Jan 12am,2259.44
Delhi - 2023,19-Jan 1am,1951.16
Delhi - 2023,19-Jan 2am,1804.89
Delhi - 2023,19-Jan 3am,1748.51
Delhi - 2023,19-Jan 4am,1821.56
Delhi - 2023,19-Jan 5am,2233.61
Delhi - 2023,19-Jan 6am,3266.09
Delhi - 2023,19-Jan 7am,4170.76
Delhi - 2023,19-Jan 8am,4482.22
Delhi - 2023,19-Jan 9am,4678.05
Delhi - 2023,19-Jan 10am,4762.78
Delhi - 2023,19-Jan 11am,4572.76
Delhi - 2023,19-Jan 12pm,4240.19
Delhi - 2023,19-Jan 1pm,3797.95
Delhi - 2023,19-Jan 2pm,3748.71
Delhi - 2023,19-Jan 3pm,3668.01
Delhi - 2023,19-Jan 4pm,3653.94
Delhi - 2023,19-Jan 5pm,3906.64
Delhi - 2023,19-Jan 6pm,4129.26
Delhi - 2023,19-Jan 7pm,4035.12
Delhi - 2023,19-Jan 8pm,3786.80
Delhi - 2023,19-Jan 9pm,3518.19
Delhi - 2023,19-Jan 10pm,3181.74
Delhi - 2023,19-Jan 11pm,2642.43
Delhi - 2023,20-Jan 12am,2162.59
Delhi - 2023,20-Jan 1am,1895.27
Delhi - 2023,20-Jan 2am,1761.61
Delhi - 2023,20-Jan 3am,1699.19
Delhi - 2023,20-Jan 4am,1776.21
Delhi - 2023,20-Jan 5am,2200.17
Delhi - 2023,20-Jan 6am,3231.67
Delhi - 2023,20-Jan 7am,4072.25
Delhi - 2023,20-Jan 8am,4485.97
Delhi - 2023,20-Jan 9am,4700.67
Delhi - 2023,20-Jan 10am,4821.72
Delhi - 2023,20-Jan 11am,4710.84
Delhi - 2023,20-Jan 12pm,4398.24
Delhi - 2023,20-Jan 1pm,3910.22
Delhi - 2023,20-Jan 2pm,3730.81
Delhi - 2023,20-Jan 3pm,3609.27
Delhi - 2023,20-Jan 4pm,3525.32
Delhi - 2023,20-Jan 5pm,3658.06
Delhi - 2023,20-Jan 6pm,3909.79
Delhi - 2023,20-Jan 7pm,3837.02
Delhi - 2023,20-Jan 8pm,3639.87
Delhi - 2023,20-Jan 9pm,3342.26
Delhi - 2023,20-Jan 10pm,3033.47
Delhi - 2023,20-Jan 11pm,2572.44
Delhi - 2023,21-Jan 12am,2122.74
Delhi - 2023,21-Jan 1am,1868.69
Delhi - 2023,21-Jan 2am,1732.81
Delhi - 2023,21-Jan 3am,1689.88
Delhi - 2023,21-Jan 4am,1777.52
Delhi - 2023,21-Jan 5am,2153.38
Delhi - 2023,21-Jan 6am,2975.97
Delhi - 2023,21-Jan 7am,3764.67
Delhi - 2023,21-Jan 8am,4134.44
Delhi - 2023,21-Jan 9am,4302.60
Delhi - 2023,21-Jan 10am,4456.14
Delhi - 2023,21-Jan 11am,4313.47
Delhi - 2023,21-Jan 12pm,4002.42
Delhi - 2023,21-Jan 1pm,3540.21
Delhi - 2023,21-Jan 2pm,3435.70
Delhi - 2023,21-Jan 3pm,3320.13
Delhi - 2023,21-Jan 4pm,3260.93
Delhi - 2023,21-Jan 5pm,3464.75
Delhi - 2023,21-Jan 6pm,3680.30
Delhi - 2023,21-Jan 7pm,3611.89
Delhi - 2023,21-Jan 8pm,3367.63
Delhi - 2023,21-Jan 9pm,3157.22
Delhi - 2023,21-Jan 10pm,2872.00
Delhi - 2023,21-Jan 11pm,2430.74
Delhi - 2023,22-Jan 12am,2034.99
Delhi - 2023,22-Jan 1am,1785.12
Delhi - 2023,22-Jan 2am,1657.53
Delhi - 2023,22-Jan 3am,1597.82
Delhi - 2023,22-Jan 4am,1654.68
Delhi - 2023,22-Jan 5am,1895.41
Delhi - 2023,22-Jan 6am,2411.16
Delhi - 2023,22-Jan 7am,3129.47
Delhi - 2023,22-Jan 8am,3781.42
Delhi - 2023,22-Jan 9am,4241.02
Delhi - 2023,22-Jan 10am,4558.51
Delhi - 2023,22-Jan 11am,4461.20
Delhi - 2023,22-Jan 12pm,4310.98
Delhi - 2023,22-Jan 1pm,3760.27
Delhi - 2023,22-Jan 2pm,3482.55
Delhi - 2023,22-Jan 3pm,3200.84
Delhi - 2023,22-Jan 4pm,3099.34
Delhi - 2023,22-Jan 5pm,3226.88
Delhi - 2023,22-Jan 6pm,3473.65
Delhi - 2023,22-Jan 7pm,3421.85
Delhi - 2023,22-Jan 8pm,3236.27
Delhi - 2023,22-Jan 9pm,3046.70
Delhi - 2023,22-Jan 10pm,2762.00
Delhi - 2023,22-Jan 11pm,2330.55
Delhi - 2023,23-Jan 12am,1944.29
Delhi - 2023,23-Jan 1am,1712.80
Delhi - 2023,23-Jan 2am,1604.27
Delhi - 2023,23-Jan 3am,1561.40
Delhi - 2023,23-Jan 4am,1658.00
Delhi - 2023,23-Jan 5am,2097.12
Delhi - 2023,23-Jan 6am,3121.65
Delhi - 2023,23-Jan 7am,3887.92
Delhi - 2023,23-Jan 8am,4149.55
Delhi - 2023,23-Jan 9am,4309.32
Delhi - 2023,23-Jan 10am,4365.78
Delhi - 2023,23-Jan 11am,4203.57
Delhi - 2023,23-Jan 12pm,3926.28
Delhi - 2023,23-Jan 1pm,3500.12
Delhi - 2023,23-Jan 2pm,3432.62
Delhi - 2023,23-Jan 3pm,3350.10
Delhi - 2023,23-Jan 4pm,3289.38
Delhi - 2023,23-Jan 5pm,3418.83
Delhi - 2023,23-Jan 6pm,3660.37
Delhi - 2023,23-Jan 7pm,3625.90
Delhi - 2023,23-Jan 8pm,3350.19
Delhi - 2023,23-Jan 9pm,3072.97
Delhi - 2023,23-Jan 10pm,2772.99
Delhi - 2023,23-Jan 11pm,2350.12
Delhi - 2023,24-Jan 12am,1967.29
Delhi - 2023,24-Jan 1am,1744.21
Delhi - 2023,24-Jan 2am,1627.26
Delhi - 2023,24-Jan 3am,1587.45
Delhi - 2023,24-Jan 4am,1678.87
Delhi - 2023,24-Jan 5am,2095.07
Delhi - 2023,24-Jan 6am,3049.25
Delhi - 2023,24-Jan 7am,3827.96
Delhi - 2023,24-Jan 8am,4083.67
Delhi - 2023,24-Jan 9am,4276.06
Delhi - 2023,24-Jan 10am,4398.66
Delhi - 2023,24-Jan 11am,4268.56
Delhi - 2023,24-Jan 12pm,3975.40
Delhi - 2023,24-Jan 1pm,3572.46
Delhi - 2023,24-Jan 2pm,3516.16
Delhi - 2023,24-Jan 3pm,3449.06
Delhi - 2023,24-Jan 4pm,3393.27
Delhi - 2023,24-Jan 5pm,3495.78
Delhi - 2023,24-Jan 6pm,3660.68
Delhi - 2023,24-Jan 7pm,3602.51
Delhi - 2023,24-Jan 8pm,3344.30
Delhi - 2023,24-Jan 9pm,3040.25
Delhi - 2023,24-Jan 10pm,2733.46
Delhi - 2023,24-Jan 11pm,2313.22
Delhi - 2023,25-Jan 12am,1952.72
Delhi - 2023,25-Jan 1am,1738.04
Delhi - 2023,25-Jan 2am,1633.08
Delhi - 2023,25-Jan 3am,1594.13
Delhi - 2023,25-Jan 4am,1696.18
Delhi - 2023,25-Jan 5am,2118.84
Delhi - 2023,25-Jan 6am,3066.02
Delhi - 2023,25-Jan 7am,3830.51
Delhi - 2023,25-Jan 8am,4074.26
Delhi - 2023,25-Jan 9am,4331.01
Delhi - 2023,25-Jan 10am,4490.90
Delhi - 2023,25-Jan 11am,4444.77
Delhi - 2023,25-Jan 12pm,4184.57
Delhi - 2023,25-Jan 1pm,3790.57
Delhi - 2023,25-Jan 2pm,3712.05
Delhi - 2023,25-Jan 3pm,3617.85
Delhi - 2023,25-Jan 4pm,3463.08
Delhi - 2023,25-Jan 5pm,3595.79
