State,Date,Hourly Demand Met (in MW)
Delhi - 2019,04-Jan 5am,2150.76
Delhi - 2019,04-Jan 6am,2791.68
Delhi - 2019,04-Jan 7am,3558.76
Delhi - 2019,04-Jan 8am,4043.03
Delhi - 2019,04-Jan 9am,4252.27
Delhi - 2019,04-Jan 10am,4484.41
Delhi - 2019,04-Jan 11am,4357.91
Delhi - 2019,04-Jan 12pm,4137.03
Delhi - 2019,04-Jan 1pm,3627.53
Delhi - 2019,04-Jan 2pm,3438.23
Delhi - 2019,04-Jan 3pm,3368.23
Delhi - 2019,04-Jan 4pm,3319.12
Delhi - 2019,04-Jan 5pm,3451.22
Delhi - 2019,04-Jan 6pm,3641.49
Delhi - 2019,04-Jan 7pm,3548.09
Delhi - 2019,04-Jan 8pm,3310.90
Delhi - 2019,04-Jan 9pm,2989.34
Delhi - 2019,04-Jan 10pm,2707.17
Delhi - 2019,04-Jan 11pm,2303.77
Delhi - 2019,05-Jan 12am,1928.77
Delhi - 2019,05-Jan 1am,1727.23
Delhi - 2019,05-Jan 2am,1629.10
Delhi - 2019,05-Jan 3am,1588.39
Delhi - 2019,05-Jan 4am,1642.83
Delhi - 2019,05-Jan 5am,1910.73
Delhi - 2019,05-Jan 6am,2491.50
Delhi - 2019,05-Jan 7am,3210.83
Delhi - 2019,05-Jan 8am,3743.83
Delhi - 2019,05-Jan 9am,3964.95
Delhi - 2019,05-Jan 10am,4075.10
Delhi - 2019,05-Jan 11am,3895.89
Delhi - 2019,05-Jan 12pm,3641.85
Delhi - 2019,05-Jan 1pm,3162.22
Delhi - 2019,05-Jan 2pm,3043.13
Delhi - 2019,05-Jan 3pm,2923.90
Delhi - 2019,05-Jan 4pm,2922.48
Delhi - 2019,05-Jan 5pm,3128.74
Delhi - 2019,05-Jan 6pm,3392.33
Delhi - 2019,05-Jan 7pm,3314.56
Delhi - 2019,05-Jan 8pm,3108.49
Delhi - 2019,05-Jan 9pm,2853.51
Delhi - 2019,05-Jan 10pm,2574.12
Delhi - 2019,05-Jan 11pm,2216.24
Delhi - 2019,06-Jan 12am,1855.42
Delhi - 2019,06-Jan 1am,1639.35
Delhi - 2019,06-Jan 2am,1549.55
Delhi - 2019,06-Jan 3am,1508.90
Delhi - 2019,06-Jan 4am,1551.82
Delhi - 2019,06-Jan 5am,1726.07
Delhi - 2019,06-Jan 6am,2167.74
Delhi - 2019,06-Jan 7am,2623.02
Delhi - 2019,06-Jan 8am,3113.73
Delhi - 2019,06-Jan 9am,3586.88
Delhi - 2019,06-Jan 10am,3867.69
Delhi - 2019,06-Jan 11am,3885.28
Delhi - 2019,06-Jan 12pm,3694.63
Delhi - 2019,06-Jan 1pm,3294.24
Delhi - 2019,06-Jan 2pm,3084.91
Delhi - 2019,06-Jan 3pm,2897.36
Delhi - 2019,06-Jan 4pm,2789.77
Delhi - 2019,06-Jan 5pm,2962.36
Delhi - 2019,06-Jan 6pm,3193.73
Delhi - 2019,06-Jan 7pm,3190.07
Delhi - 2019,06-Jan 8pm,2979.39
Delhi - 2019,06-Jan 9pm,2795.55
Delhi - 2019,06-Jan 10pm,2554.38
Delhi - 2019,06-Jan 11pm,2175.09
Delhi - 2019,07-Jan 12am,1863.70
Delhi - 2019,07-Jan 1am,1679.06
Delhi - 2019,07-Jan 2am,1589.05
Delhi - 2019,07-Jan 3am,1550.28
Delhi - 2019,07-Jan 4am,1625.40
Delhi - 2019,07-Jan 5am,1932.30
Delhi - 2019,07-Jan 6am,2607.90
Delhi - 2019,07-Jan 7am,3374.37
Delhi - 2019,07-Jan 8am,3841.15
Delhi - 2019,07-Jan 9am,4078.97
Delhi - 2019,07-Jan 10am,4222.94
Delhi - 2019,07-Jan 11am,4119.44
Delhi - 2019,07-Jan 12pm,3860.12
Delhi - 2019,07-Jan 1pm,3437.63
Delhi - 2019,07-Jan 2pm,3322.12
Delhi - 2019,07-Jan 3pm,3168.93
Delhi - 2019,07-Jan 4pm,3124.28
Delhi - 2019,07-Jan 5pm,3264.28
Delhi - 2019,07-Jan 6pm,3525.37
Delhi - 2019,07-Jan 7pm,3512.11
Delhi - 2019,07-Jan 8pm,3264.45
Delhi - 2019,07-Jan 9pm,2985.43
Delhi - 2019,07-Jan 10pm,2713.56
Delhi - 2019,07-Jan 11pm,2278.02
Delhi - 2019,08-Jan 12am,1924.42
Delhi - 2019,08-Jan 1am,1700.54
Delhi - 2019,08-Jan 2am,1611.57
Delhi - 2019,08-Jan 3am,1572.95
Delhi - 2019,08-Jan 4am,1637.99
Delhi - 2019,08-Jan 5am,1967.23
Delhi - 2019,08-Jan 6am,2666.33
Delhi - 2019,08-Jan 7am,3449.77
Delhi - 2019,08-Jan 8am,3915.87
Delhi - 2019,08-Jan 9am,4064.94
Delhi - 2019,08-Jan 10am,4133.97
Delhi - 2019,08-Jan 11am,3893.68
Delhi - 2019,08-Jan 12pm,3611.90
Delhi - 2019,08-Jan 1pm,3181.12
Delhi - 2019,08-Jan 2pm,3075.22
Delhi - 2019,08-Jan 3pm,2966.41
Delhi - 2019,08-Jan 4pm,2967.74
Delhi - 2019,08-Jan 5pm,3161.41
Delhi - 2019,08-Jan 6pm,3456.75
Delhi - 2019,08-Jan 7pm,3420.52
Delhi - 2019,08-Jan 8pm,3249.32
Delhi - 2019,08-Jan 9pm,2972.63
Delhi - 2019,08-Jan 10pm,2649.47
Delhi - 2019,08-Jan 11pm,2244.56
Delhi - 2019,09-Jan 12am,1882.39
Delhi - 2019,09-Jan 1am,1677.36
Delhi - 2019,09-Jan 2am,1587.35
Delhi - 2019,09-Jan 3am,1548.87
Delhi - 2019,09-Jan 4am,1620.66
Delhi - 2019,09-Jan 5am,1928.88
Delhi - 2019,09-Jan 6am,2716.69
Delhi - 2019,09-Jan 7am,3509.62
Delhi - 2019,09-Jan 8am,3944.81
Delhi - 2019,09-Jan 9am,4122.73
Delhi - 2019,09-Jan 10am,4172.11
Delhi - 2019,09-Jan 11am,3958.25
Delhi - 2019,09-Jan 12pm,3721.34
Delhi - 2019,09-Jan 1pm,3282.58
Delhi - 2019,09-Jan 2pm,3213.29
Delhi - 2019,09-Jan 3pm,3109.80
Delhi - 2019,09-Jan 4pm,3118.32
Delhi - 2019,09-Jan 5pm,3238.06
Delhi - 2019,09-Jan 6pm,3541.77
Delhi - 2019,09-Jan 7pm,3485.40
Delhi - 2019,09-Jan 8pm,3292.72
Delhi - 2019,09-Jan 9pm,3057.93
Delhi - 2019,09-Jan 10pm,2776.13
Delhi - 2019,09-Jan 11pm,2332.59
Delhi - 2019,10-Jan 12am,1944.50
Delhi - 2019,10-Jan 1am,1726.78
Delhi - 2019,10-Jan 2am,1631.69
Delhi - 2019,10-Jan 3am,1601.38
Delhi - 2019,10-Jan 4am,1669.93
Delhi - 2019,10-Jan 5am,1991.28
Delhi - 2019,10-Jan 6am,2570.72
Delhi - 2019,10-Jan 7am,3150.66
Delhi - 2019,10-Jan 8am,3544.03
Delhi - 2019,10-Jan 9am,4081.49
Delhi - 2019,10-Jan 10am,4186.72
Delhi - 2019,10-Jan 11am,4019.52
Delhi - 2019,10-Jan 12pm,3718.22
Delhi - 2019,10-Jan 1pm,3253.73
Delhi - 2019,10-Jan 2pm,3192.95
Delhi - 2019,10-Jan 3pm,3155.26
Delhi - 2019,10-Jan 4pm,3108.33
Delhi - 2019,10-Jan 5pm,3313.02
Delhi - 2019,10-Jan 6pm,3587.22
Delhi - 2019,10-Jan 7pm,3496.36
Delhi - 2019,10-Jan 8pm,3244.71
Delhi - 2019,10-Jan 9pm,2927.48
Delhi - 2019,10-Jan 10pm,2639.09
Delhi - 2019,10-Jan 11pm,2232.14
Delhi - 2019,11-Jan 12am,1878.19
Delhi - 2019,11-Jan 1am,1698.73
Delhi - 2019,11-Jan 2am,1588.42
Delhi - 2019,11-Jan 3am,1546.08
Delhi - 2019,11-Jan 4am,1616.61
Delhi - 2019,11-Jan 5am,1937.15
Delhi - 2019,11-Jan 6am,2757.25
Delhi - 2019,11-Jan 7am,3536.31
Delhi - 2019,11-Jan 8am,3941.46
Delhi - 2019,11-Jan 9am,4153.17
Delhi - 2019,11-Jan 10am,4332.55
Delhi - 2019,11-Jan 11am,4207.97
Delhi - 2019,11-Jan 12pm,3976.08
Delhi - 2019,11-Jan 1pm,3480.57
Delhi - 2019,11-Jan 2pm,3289.17
Delhi - 2019,11-Jan 3pm,3221.60
Delhi - 2019,11-Jan 4pm,3170.04
Delhi - 2019,11-Jan 5pm,3362.85
Delhi - 2019,11-Jan 6pm,3617.66
Delhi - 2019,11-Jan 7pm,3509.14
Delhi - 2019,11-Jan 8pm,3273.52
Delhi - 2019,11-Jan 9pm,2970.25
Delhi - 2019,11-Jan 10pm,2710.17
Delhi - 2019,11-Jan 11pm,2309.48
Delhi - 2019,12-Jan 12am,1957.82
Delhi - 2019,12-Jan 1am,1741.72
Delhi - 2019,12-Jan 2am,1634.35
Delhi - 2019,12-Jan 3am,1589.64
Delhi - 2019,12-Jan 4am,1641.87
Delhi - 2019,12-Jan 5am,1894.84
Delhi - 2019,12-Jan 6am,2501.97
Delhi - 2019,12-Jan 7am,3186.15
Delhi - 2019,12-Jan 8am,3754.42
Delhi - 2019,12-Jan 9am,3970.25
Delhi - 2019,12-Jan 10am,4081.51
Delhi - 2019,12-Jan 11am,3925.36
Delhi - 2019,12-Jan 12pm,3636.38
Delhi - 2019,12-Jan 1pm,3191.77
Delhi - 2019,12-Jan 2pm,3081.03
Delhi - 2019,12-Jan 3pm,2945.66
Delhi - 2019,12-Jan 4pm,2883.97
Delhi - 2019,12-Jan 5pm,3052.50
Delhi - 2019,12-Jan 6pm,3334.63
Delhi - 2019,12-Jan 7pm,3309.98
Delhi - 2019,12-Jan 8pm,3096.70
Delhi - 2019,12-Jan 9pm,2837.40
Delhi - 2019,12-Jan 10pm,2598.97
Delhi - 2019,12-Jan 11pm,2217.98
Delhi - 2019,13-Jan 12am,1867.76
Delhi - 2019,13-Jan 1am,1656.52
Delhi - 2019,13-Jan 2am,1555.37
Delhi - 2019,13-Jan 3am,1517.55
Delhi - 2019,13-Jan 4am,1553.54
Delhi - 2019,13-Jan 5am,1779.16
Delhi - 2019,13-Jan 6am,2231.03
Delhi - 2019,13-Jan 7am,2820.25
Delhi - 2019,13-Jan 8am,3449.88
Delhi - 2019,13-Jan 9am,3758.43
Delhi - 2019,13-Jan 10am,4004.81
Delhi - 2019,13-Jan 11am,3954.68
Delhi - 2019,13-Jan 12pm,3699.85
Delhi - 2019,13-Jan 1pm,3253.69
Delhi - 2019,13-Jan 2pm,3038.10
Delhi - 2019,13-Jan 3pm,2857.87
Delhi - 2019,13-Jan 4pm,2807.52
Delhi - 2019,13-Jan 5pm,2929.00
Delhi - 2019,13-Jan 6pm,3193.90
Delhi - 2019,13-Jan 7pm,3171.62
Delhi - 2019,13-Jan 8pm,2967.79
Delhi - 2019,13-Jan 9pm,2725.57
Delhi - 2019,13-Jan 10pm,2511.30
Delhi - 2019,13-Jan 11pm,2184.72
Delhi - 2019,14-Jan 12am,1825.85
Delhi - 2019,14-Jan 1am,1630.41
Delhi - 2019,14-Jan 2am,1535.60
Delhi - 2019,14-Jan 3am,1494.50
Delhi - 2019,14-Jan 4am,1574.70
Delhi - 2019,14-Jan 5am,1961.88
Delhi - 2019,14-Jan 6am,2829.75
Delhi - 2019,14-Jan 7am,3603.13
Delhi - 2019,14-Jan 8am,4036.82
Delhi - 2019,14-Jan 9am,4117.77
Delhi - 2019,14-Jan 10am,4199.13
Delhi - 2019,14-Jan 11am,3976.62
Delhi - 2019,14-Jan 12pm,3667.03
Delhi - 2019,14-Jan 1pm,3207.43
Delhi - 2019,14-Jan 2pm,3123.78
Delhi - 2019,14-Jan 3pm,3023.75
Delhi - 2019,14-Jan 4pm,2980.46
Delhi - 2019,14-Jan 5pm,3144.12
Delhi - 2019,14-Jan 6pm,3436.37
Delhi - 2019,14-Jan 7pm,3398.45
Delhi - 2019,14-Jan 8pm,3205.08
Delhi - 2019,14-Jan 9pm,2958.30
Delhi - 2019,14-Jan 10pm,2654.25
Delhi - 2019,14-Jan 11pm,2237.31
Delhi - 2019,15-Jan 12am,1870.89
Delhi - 2019,15-Jan 1am,1673.94
Delhi - 2019,15-Jan 2am,1569.00
Delhi - 2019,15-Jan 3am,1538.70
Delhi - 2019,15-Jan 4am,1615.24
Delhi - 2019,15-Jan 5am,2004.91
Delhi - 2019,15-Jan 6am,2948.69
Delhi - 2019,15-Jan 7am,3687.49
Delhi - 2019,15-Jan 8am,4000.62
Delhi - 2019,15-Jan 9am,4142.77
Delhi - 2019,15-Jan 10am,4194.41
Delhi - 2019,15-Jan 11am,4043.91
Delhi - 2019,15-Jan 12pm,3764.57
Delhi - 2019,15-Jan 1pm,3321.16
Delhi - 2019,15-Jan 2pm,3283.97
Delhi - 2019,15-Jan 3pm,3246.23
Delhi - 2019,15-Jan 4pm,3206.14
Delhi - 2019,15-Jan 5pm,3350.77
Delhi - 2019,15-Jan 6pm,3586.98
Delhi - 2019,15-Jan 7pm,3567.95
Delhi - 2019,15-Jan 8pm,3325.47
Delhi - 2019,15-Jan 9pm,3033.03
Delhi - 2019,15-Jan 10pm,2738.00
Delhi - 2019,15-Jan 11pm,2269.61
Delhi - 2019,16-Jan 12am,1902.91
Delhi - 2019,16-Jan 1am,1696.22
Delhi - 2019,16-Jan 2am,1600.28
Delhi - 2019,16-Jan 3am,1566.16
Delhi - 2019,16-Jan 4am,1630.05
Delhi - 2019,16-Jan 5am,2053.76
Delhi - 2019,16-Jan 6am,3036.21
Delhi - 2019,16-Jan 7am,3736.74
Delhi - 2019,16-Jan 8am,3975.40
Delhi - 2019,16-Jan 9am,4132.12
Delhi - 2019,16-Jan 10am,4246.17
Delhi - 2019,16-Jan 11am,4076.76
Delhi - 2019,16-Jan 12pm,3823.53
Delhi - 2019,16-Jan 1pm,3363.32
Delhi - 2019,16-Jan 2pm,3270.22
Delhi - 2019,16-Jan 3pm,3235.71
Delhi - 2019,16-Jan 4pm,3203.81
Delhi - 2019,16-Jan 5pm,3325.65
Delhi - 2019,16-Jan 6pm,3562.85
Delhi - 2019,16-Jan 7pm,3569.68
Delhi - 2019,16-Jan 8pm,3370.26
Delhi - 2019,16-Jan 9pm,3104.61
Delhi - 2019,16-Jan 10pm,2814.90
Delhi - 2019,16-Jan 11pm,2365.74
Delhi - 2019,17-Jan 12am,1985.99
Delhi - 2019,17-Jan 1am,1792.50
Delhi - 2019,17-Jan 2am,1686.14
Delhi - 2019,17-Jan 3am,1648.64
Delhi - 2019,17-Jan 4am,1714.54
Delhi - 2019,17-Jan 5am,2099.56
Delhi - 2019,17-Jan 6am,3046.30
Delhi - 2019,17-Jan 7am,3746.07
Delhi - 2019,17-Jan 8am,3968.49
Delhi - 2019,17-Jan 9am,3999.48
Delhi - 2019,17-Jan 10am,4064.17
Delhi - 2019,17-Jan 11am,3939.49
Delhi - 2019,17-Jan 12pm,3694.96
Delhi - 2019,17-Jan 1pm,3335.03
Delhi - 2019,17-Jan 2pm,3254.32
Delhi - 2019,17-Jan 3pm,3145.29
Delhi - 2019,17-Jan 4pm,3157.91
Delhi - 2019,17-Jan 5pm,3345.03
Delhi - 2019,17-Jan 6pm,3593.21
Delhi - 2019,17-Jan 7pm,3569.52
Delhi - 2019,17-Jan 8pm,3314.72
Delhi - 2019,17-Jan 9pm,3039.66
Delhi - 2019,17-Jan 10pm,2775.33
Delhi - 2019,17-Jan 11pm,2357.36
Delhi - 2019,18-Jan 12am,2007.76
Delhi - 2019,18-Jan 1am,1809.98
Delhi - 2019,18-Jan 2am,1708.46
Delhi - 2019,18-Jan 3am,1663.12
Delhi - 2019,18-Jan 4am,1734.74
Delhi - 2019,18-Jan 5am,2129.64
Delhi - 2019,18-Jan 6am,3090.66
Delhi - 2019,18-Jan 7am,3824.57
Delhi - 2019,18-Jan 8am,4084.56
Delhi - 2019,18-Jan 9am,4124.39
Delhi - 2019,18-Jan 10am,4220.92
Delhi - 2019,18-Jan 11am,4142.03
Delhi - 2019,18-Jan 12pm,3962.97
Delhi - 2019,18-Jan 1pm,3444.32
Delhi - 2019,18-Jan 2pm,3311.65
Delhi - 2019,18-Jan 3pm,3231.38
Delhi - 2019,18-Jan 4pm,3172.09
Delhi - 2019,18-Jan 5pm,3334.27
Delhi - 2019,18-Jan 6pm,3591.29
Delhi - 2019,18-Jan 7pm,3583.56
Delhi - 2019,18-Jan 8pm,3370.45
Delhi - 2019,18-Jan 9pm,3061.21
Delhi - 2019,18-Jan 10pm,2801.02
Delhi - 2019,18-Jan 11pm,2351.73
Delhi - 2019,19-Jan 12am,1948.41
Delhi - 2019,19-Jan 1am,1739.42
Delhi - 2019,19-Jan 2am,1640.16
Delhi - 2019,19-Jan 3am,1588.74
Delhi - 2019,19-Jan 4am,1644.72
Delhi - 2019,19-Jan 5am,1958.67
Delhi - 2019,19-Jan 6am,2702.54
Delhi - 2019,19-Jan 7am,3383.61
Delhi - 2019,19-Jan 8am,3726.49
Delhi - 2019,19-Jan 9am,3912.68
Delhi - 2019,19-Jan 10am,4015.90
Delhi - 2019,19-Jan 11am,3841.35
Delhi - 2019,19-Jan 12pm,3582.81
Delhi - 2019,19-Jan 1pm,3111.09
Delhi - 2019,19-Jan 2pm,2992.11
Delhi - 2019,19-Jan 3pm,2907.01
Delhi - 2019,19-Jan 4pm,2862.00
Delhi - 2019,19-Jan 5pm,3017.37
Delhi - 2019,19-Jan 6pm,3325.54
Delhi - 2019,19-Jan 7pm,3293.04
Delhi - 2019,19-Jan 8pm,3089.80
Delhi - 2019,19-Jan 9pm,2847.53
Delhi - 2019,19-Jan 10pm,2584.94
Delhi - 2019,19-Jan 11pm,2184.69
Delhi - 2019,20-Jan 12am,1843.73
Delhi - 2019,20-Jan 1am,1642.36
Delhi - 2019,20-Jan 2am,1539.07
Delhi - 2019,20-Jan 3am,1493.62
Delhi - 2019,20-Jan 4am,1532.56
Delhi - 2019,20-Jan 5am,1752.94
Delhi - 2019,20-Jan 6am,2213.42
Delhi - 2019,20-Jan 7am,2865.59
Delhi - 2019,20-Jan 8am,3482.40
Delhi - 2019,20-Jan 9am,3838.00
Delhi - 2019,20-Jan 10am,4061.79
Delhi - 2019,20-Jan 11am,3985.01
Delhi - 2019,20-Jan 12pm,3716.00
Delhi - 2019,20-Jan 1pm,3264.56
Delhi - 2019,20-Jan 2pm,3040.93
Delhi - 2019,20-Jan 3pm,2800.15
Delhi - 2019,20-Jan 4pm,2684.37
Delhi - 2019,20-Jan 5pm,2772.06
Delhi - 2019,20-Jan 6pm,3088.12
Delhi - 2019,20-Jan 7pm,3090.05
Delhi - 2019,20-Jan 8pm,2915.38
Delhi - 2019,20-Jan 9pm,2690.51
Delhi - 2019,20-Jan 10pm,2422.92
Delhi - 2019,20-Jan 11pm,2057.77
Delhi - 2019,21-Jan 12am,1730.86
Delhi - 2019,21-Jan 1am,1563.27
Delhi - 2019,21-Jan 2am,1481.47
Delhi - 2019,21-Jan 3am,1447.33
Delhi - 2019,21-Jan 4am,1535.31
Delhi - 2019,21-Jan 5am,1933.04
Delhi - 2019,21-Jan 6am,2890.97
Delhi - 2019,21-Jan 7am,3543.62
Delhi - 2019,21-Jan 8am,3743.65
Delhi - 2019,21-Jan 9am,3804.74
Delhi - 2019,21-Jan 10am,3933.51
Delhi - 2019,21-Jan 11am,3716.64
Delhi - 2019,21-Jan 12pm,3553.56
Delhi - 2019,21-Jan 1pm,3214.03
Delhi - 2019,21-Jan 2pm,3208.06
Delhi - 2019,21-Jan 3pm,3141.93
Delhi - 2019,21-Jan 4pm,3046.22
Delhi - 2019,21-Jan 5pm,3146.34
Delhi - 2019,21-Jan 6pm,3349.39
Delhi - 2019,21-Jan 7pm,3394.52
Delhi - 2019,21-Jan 8pm,3176.98
Delhi - 2019,21-Jan 9pm,2873.06
Delhi - 2019,21-Jan 10pm,2444.67
Delhi - 2019,21-Jan 11pm,2083.11
Delhi - 2019,22-Jan 12am,1803.27
Delhi - 2019,22-Jan 1am,1625.45
Delhi - 2019,22-Jan 2am,1484.66
Delhi - 2019,22-Jan 3am,1432.18
Delhi - 2019,22-Jan 4am,1519.40
Delhi - 2019,22-Jan 5am,1909.88
Delhi - 2019,22-Jan 6am,2798.16
Delhi - 2019,22-Jan 7am,3429.39
Delhi - 2019,22-Jan 8am,3501.11
Delhi - 2019,22-Jan 9am,3470.21
Delhi - 2019,22-Jan 10am,3786.93
Delhi - 2019,22-Jan 11am,3822.11
Delhi - 2019,22-Jan 12pm,3680.16
Delhi - 2019,22-Jan 1pm,3323.29
Delhi - 2019,22-Jan 2pm,3234.49
Delhi - 2019,22-Jan 3pm,3171.51
Delhi - 2019,22-Jan 4pm,3090.14
Delhi - 2019,22-Jan 5pm,3258.67
Delhi - 2019,22-Jan 6pm,3437.48
Delhi - 2019,22-Jan 7pm,3397.05
Delhi - 2019,22-Jan 8pm,3191.86
Delhi - 2019,22-Jan 9pm,2878.02
Delhi - 2019,22-Jan 10pm,2604.60
Delhi - 2019,22-Jan 11pm,2181.81
Delhi - 2019,23-Jan 12am,1857.09
Delhi - 2019,23-Jan 1am,1669.46
Delhi - 2019,23-Jan 2am,1581.84
Delhi - 2019,23-Jan 3am,1432.18
Delhi - 2019,23-Jan 4am,1519.40
Delhi - 2019,23-Jan 5am,1909.88
Delhi - 2019,23-Jan 6am,2798.16
Delhi - 2019,23-Jan 7am,3429.39
Delhi - 2019,23-Jan 8am,3501.11
Delhi - 2019,23-Jan 9am,3594.86
Delhi - 2019,23-Jan 10am,4127.06
Delhi - 2019,23-Jan 11am,4007.69
Delhi - 2019,23-Jan 12pm,3742.38
Delhi - 2019,23-Jan 1pm,3313.61
Delhi - 2019,23-Jan 2pm,3245.37
Delhi - 2019,23-Jan 3pm,3161.24
Delhi - 2019,23-Jan 4pm,3095.95
Delhi - 2019,23-Jan 5pm,3226.66
Delhi - 2019,23-Jan 6pm,3489.93
Delhi - 2019,23-Jan 7pm,3459.30
Delhi - 2019,23-Jan 8pm,3255.13
Delhi - 2019,23-Jan 9pm,2950.02
Delhi - 2019,23-Jan 10pm,2669.93
Delhi - 2019,23-Jan 11pm,2244.53
Delhi - 2019,24-Jan 12am,1896.87
Delhi - 2019,24-Jan 1am,1692.86
Delhi - 2019,24-Jan 2am,1606.74
Delhi - 2019,24-Jan 3am,1548.59
Delhi - 2019,24-Jan 4am,1613.60
Delhi - 2019,24-Jan 5am,1995.84
Delhi - 2019,24-Jan 6am,2935.64
Delhi - 2019,24-Jan 7am,3604.52
Delhi - 2019,24-Jan 8am,3824.11
Delhi - 2019,24-Jan 9am,3912.59
Delhi - 2019,24-Jan 10am,4044.89
Delhi - 2019,24-Jan 11am,3869.41
Delhi - 2019,24-Jan 12pm,3659.06
Delhi - 2019,24-Jan 1pm,3219.59
Delhi - 2019,24-Jan 2pm,3217.70
Delhi - 2019,24-Jan 3pm,3233.24
Delhi - 2019,24-Jan 4pm,3223.09
Delhi - 2019,24-Jan 5pm,3352.09
Delhi - 2019,24-Jan 6pm,3570.44
Delhi - 2019,24-Jan 7pm,3529.83
Delhi - 2019,24-Jan 8pm,3297.11
Delhi - 2019,24-Jan 9pm,2998.37
Delhi - 2019,24-Jan 10pm,2724.64
Delhi - 2019,24-Jan 11pm,2295.64
Delhi - 2019,25-Jan 12am,1967.01
Delhi - 2019,25-Jan 1am,1791.36
Delhi - 2019,25-Jan 2am,1707.57
Delhi - 2019,25-Jan 3am,1656.80
Delhi - 2019,25-Jan 4am,1732.63
Delhi - 2019,25-Jan 5am,2107.22
Delhi - 2019,25-Jan 6am,2985.98
Delhi - 2019,25-Jan 7am,3684.72
Delhi - 2019,25-Jan 8am,3932.56
Delhi - 2019,25-Jan 9am,4063.00
Delhi - 2019,25-Jan 10am,4173.88
Delhi - 2019,25-Jan 11am,4081.20
Delhi - 2019,25-Jan 12pm,3814.88
Delhi - 2019,25-Jan 1pm,3409.27
Delhi - 2019,25-Jan 2pm,3251.97
Delhi - 2019,25-Jan 3pm,3167.74
Delhi - 2019,25-Jan 4pm,3111.22
Delhi - 2019,25-Jan 5pm,3250.29
