year,month,day,hour,weekend,holiday,temp,precipitation,wind_speed,preasure,electricity_consumed,prev_avg_e
2017,1,1,0,1,0,15.85,3.3,5.7,1016.7,1775.69,2396.7258333333334
2017,1,1,1,1,0,15.85,0.8,5.7,1016.7,1565.98,2396.7258333333334
2017,1,1,2,1,0,15.85,2.8,5.7,1016.7,1458.04,2396.7258333333334
2017,1,1,3,1,0,15.85,0.5,5.7,1016.7,1413.88,2396.7258333333334
2017,1,1,4,1,0,15.85,0.8,5.7,1016.7,1441.43,2396.7258333333334
2017,1,1,5,1,0,15.85,4.3,5.7,1016.7,1625.34,2396.7258333333334
2017,1,1,6,1,0,15.85,0.6,5.7,1016.7,2035.28,2396.7258333333334
2017,1,1,7,1,0,15.85,2.1,5.7,1016.7,2574.5,2396.7258333333334
2017,1,1,8,1,0,15.85,1.7,5.7,1016.7,3088.09,2396.7258333333334
2017,1,1,9,1,0,15.85,0.2,5.7,1016.7,3375.27,2396.7258333333334
2017,1,1,10,1,0,15.85,3.9,5.7,1016.7,3532.5,2396.7258333333334
2017,1,1,11,1,0,15.85,2.9,5.7,1016.7,3483.73,2396.7258333333334
2017,1,1,12,1,0,15.85,0.7,5.7,1016.7,3222.06,2396.7258333333334
2017,1,1,13,1,0,15.85,1.6,5.7,1016.7,2794.44,2396.7258333333334
2017,1,1,14,1,0,15.85,1.8,5.7,1016.7,2558.3,2396.7258333333334
2017,1,1,15,1,0,15.85,4.9,5.7,1016.7,2382.38,2396.7258333333334
2017,1,1,16,1,0,15.85,1.5,5.7,1016.7,2305.67,2396.7258333333334
2017,1,1,17,1,0,15.85,3.7,5.7,1016.7,2449.7,2396.7258333333334
2017,1,1,18,1,0,15.85,0.6,5.7,1016.7,2741.97,2396.7258333333334
2017,1,1,19,1,0,15.85,0.6,5.7,1016.7,2712.15,2396.7258333333334
2017,1,1,20,1,0,15.85,4.0,5.7,1016.7,2589.62,2396.7258333333334
2017,1,1,21,1,0,15.85,1.6,5.7,1016.7,2404.25,2396.7258333333334
2017,1,1,22,1,0,15.85,3.5,5.7,1016.7,2155.02,2396.7258333333334
2017,1,1,23,1,0,15.85,3.0,5.7,1016.7,1836.13,2396.7258333333334
2017,1,2,0,0,0,16.5,0.4,3.6,1018.5,1568.5,2396.7258333333334
2017,1,2,1,0,0,16.5,0.8,3.6,1018.5,1460.82,2396.7258333333334
2017,1,2,2,0,0,16.5,0.6,3.6,1018.5,1397.9,2396.7258333333334
2017,1,2,3,0,0,16.5,0.3,3.6,1018.5,1371.03,2396.7258333333334
2017,1,2,4,0,0,16.5,3.5,3.6,1018.5,1436.97,2396.7258333333334
2017,1,2,5,0,0,16.5,4.8,3.6,1018.5,1651.33,2396.7258333333334
2017,1,2,6,0,0,16.5,2.5,3.6,1018.5,2139.82,2396.7258333333334
2017,1,2,7,0,0,16.5,0.7,3.6,1018.5,2865.81,2396.7258333333334
2017,1,2,8,0,0,16.5,4.7,3.6,1018.5,3303.63,2396.7258333333334
2017,1,2,9,0,0,16.5,0.4,3.6,1018.5,3465.32,2396.7258333333334
2017,1,2,10,0,0,16.5,2.9,3.6,1018.5,3593.86,2396.7258333333334
2017,1,2,11,0,0,16.5,2.1,3.6,1018.5,3480.05,2396.7258333333334
2017,1,2,12,0,0,16.5,2.4,3.6,1018.5,3234.65,2396.7258333333334
2017,1,2,13,0,0,16.5,0.1,3.6,1018.5,2850.13,2396.7258333333334
2017,1,2,14,0,0,16.5,2.2,3.6,1018.5,2790.96,2396.7258333333334
2017,1,2,15,0,0,16.5,2.1,3.6,1018.5,2731.7,2396.7258333333334
2017,1,2,16,0,0,16.5,1.4,3.6,1018.5,2684.43,2396.7258333333334
2017,1,2,17,0,0,16.5,0.3,3.6,1018.5,2868.01,2396.7258333333334
2017,1,2,18,0,0,16.5,0.4,3.6,1018.5,3089.67,2396.7258333333334
2017,1,2,19,0,0,16.5,0.3,3.6,1018.5,3021.82,2396.7258333333334
2017,1,2,20,0,0,16.5,2.6,3.6,1018.5,2861.77,2396.7258333333334
2017,1,2,21,0,0,16.5,2.0,3.6,1018.5,2578.77,2396.7258333333334
2017,1,2,22,0,0,16.5,3.9,3.6,1018.5,2294.19,2396.7258333333334
2017,1,2,23,0,0,16.5,2.8,3.6,1018.5,1938.5,2396.7258333333334
2017,1,3,0,0,0,15.9,4.7,5.6,1006.3858798503461,1613.11,2528.318333333333
2017,1,3,1,0,0,15.9,2.5,5.6,1010.2180051716206,1506.26,2528.318333333333
2017,1,3,2,0,0,15.9,1.4,5.6,1010.0218332775618,1443.01,2528.318333333333
2017,1,3,3,0,0,15.9,2.4,5.6,1013.2703334884997,1411.22,2528.318333333333
2017,1,3,4,0,0,15.9,0.4,5.6,1007.2324913339871,1474.33,2528.318333333333
2017,1,3,5,0,0,15.9,0.7,5.6,1009.946429658941,1696.2,2528.318333333333
2017,1,3,6,0,0,15.9,0.5,5.6,1012.4319437535383,2220.58,2528.318333333333
2017,1,3,7,0,0,15.9,3.4,5.6,1012.0296600303931,2897.38,2528.318333333333
2017,1,3,8,0,0,15.9,0.5,5.6,1006.5730912707869,3352.86,2528.318333333333
2017,1,3,9,0,0,15.9,2.5,5.6,1013.3409458421506,3474.55,2528.318333333333
2017,1,3,10,0,0,15.9,4.6,5.6,1008.161126650659,3644.92,2528.318333333333
2017,1,3,11,0,0,15.9,3.2,5.6,1008.0891635863244,3543.61,2528.318333333333
2017,1,3,12,0,0,15.9,3.9,5.6,1007.4714716088783,3295.19,2528.318333333333
2017,1,3,13,0,0,15.9,4.5,5.6,1011.7303490922518,2916.6,2528.318333333333
2017,1,3,14,0,0,15.9,3.6,5.6,1012.9267104506346,2821.79,2528.318333333333
2017,1,3,15,0,0,15.9,0.6,5.6,1004.6481429537545,2738.27,2528.318333333333
2017,1,3,16,0,0,15.9,3.2,5.6,1012.8829981065985,2741.72,2528.318333333333
2017,1,3,17,0,0,15.9,0.5,5.6,1013.2450763056967,2939.75,2528.318333333333
2017,1,3,18,0,0,15.9,0.4,5.6,1009.10420172423,3177.4,2528.318333333333
2017,1,3,19,0,0,15.9,2.7,5.6,1004.478369273061,3094.92,2528.318333333333
2017,1,3,20,0,0,15.9,1.1,5.6,1012.5193336294293,2904.24,2528.318333333333
2017,1,3,21,0,0,15.9,0.8,5.6,1012.6455102613221,2579.08,2528.318333333333
2017,1,3,22,0,0,15.9,4.5,5.6,1011.2428286768647,2272.73,2528.318333333333
2017,1,3,23,0,0,15.9,2.1,5.6,1008.4672393814737,1936.51,2528.318333333333
2017,1,4,0,0,0,17.7,4.3,4.3,1016,1613.11,2570.67625
2017,1,4,1,0,0,17.7,3.4,4.3,1016,1506.26,2570.67625
2017,1,4,2,0,0,17.7,4.3,4.3,1016,1443.01,2570.67625
2017,1,4,3,0,0,17.7,0.5,4.3,1016,1411.22,2570.67625
2017,1,4,4,0,0,17.7,4.9,4.3,1016,1474.33,2570.67625
2017,1,4,5,0,0,17.7,3.9,4.3,1016,1696.2,2570.67625
2017,1,4,6,0,0,17.7,3.4,4.3,1016,2220.58,2570.67625
2017,1,4,7,0,0,17.7,0.8,4.3,1016,2897.38,2570.67625
2017,1,4,8,0,0,17.7,2.7,4.3,1016,3352.86,2570.67625
2017,1,4,9,0,0,17.7,4.4,4.3,1016,3477.3,2570.67625
2017,1,4,10,0,0,17.7,0.6,4.3,1016,3548.45,2570.67625
2017,1,4,11,0,0,17.7,3.3,4.3,1016,3552.15,2570.67625
2017,1,4,12,0,0,17.7,3.0,4.3,1016,3303.89,2570.67625
2017,1,4,13,0,0,17.7,0.9,4.3,1016,2924.41,2570.67625
2017,1,4,14,0,0,17.7,4.4,4.3,1016,2822.87,2570.67625
2017,1,4,15,0,0,17.7,4.6,4.3,1016,2755.3,2570.67625
2017,1,4,16,0,0,17.7,2.0,4.3,1016,2740.4,2570.67625
2017,1,4,17,0,0,17.7,0.5,4.3,1016,2917.47,2570.67625
2017,1,4,18,0,0,17.7,1.4,4.3,1016,3185,2570.67625
2017,1,4,19,0,0,17.7,1.8,4.3,1016,3075.79,2570.67625
2017,1,4,20,0,0,17.7,1.2,4.3,1016,2911.49,2570.67625
2017,1,4,21,0,0,17.7,3.6,4.3,1016,2622.5,2570.67625
2017,1,4,22,0,0,17.7,4.9,4.3,1016,2349.56,2570.67625
2017,1,4,23,0,0,17.7,1.1,4.3,1016,1992.67,2570.67625
2017,1,5,0,0,0,17.9,1.8,4.3,1014.3,1685.42,2574.7583333333337
2017,1,5,1,0,0,17.9,0.3,4.3,1014.3,1532.91,2574.7583333333337
2017,1,5,2,0,0,17.9,0.1,4.3,1014.3,1464.64,2574.7583333333337
2017,1,5,3,0,0,17.9,0.8,4.3,1014.3,1431.77,2574.7583333333337
2017,1,5,4,0,0,17.9,2.6,4.3,1014.3,1487.88,2574.7583333333337
2017,1,5,5,0,0,17.9,1.9,4.3,1014.3,1710.39,2574.7583333333337
2017,1,5,6,0,0,17.9,3.2,4.3,1014.3,2220.29,2574.7583333333337
2017,1,5,7,0,0,17.9,1.2,4.3,1014.3,2844.63,2574.7583333333337
2017,1,5,8,0,0,17.9,2.8,4.3,1014.3,3256.44,2574.7583333333337
2017,1,5,9,0,0,17.9,4.6,4.3,1014.3,3389.38,2574.7583333333337
2017,1,5,10,0,0,17.9,4.3,4.3,1014.3,3526.93,2574.7583333333337
2017,1,5,11,0,0,17.9,2.0,4.3,1014.3,3408.42,2574.7583333333337
2017,1,5,12,0,0,17.9,1.0,4.3,1014.3,3155.84,2574.7583333333337
2017,1,5,13,0,0,17.9,0.2,4.3,1014.3,2768.62,2574.7583333333337
2017,1,5,14,0,0,17.9,3.9,4.3,1014.3,2703.09,2574.7583333333337
2017,1,5,15,0,0,17.9,0.9,4.3,1014.3,2681.79,2574.7583333333337
2017,1,5,16,0,0,17.9,3.7,4.3,1014.3,2674.33,2574.7583333333337
2017,1,5,17,0,0,17.9,1.2,4.3,1014.3,2845.2,2574.7583333333337
2017,1,5,18,0,0,17.9,3.0,4.3,1014.3,3082.48,2574.7583333333337
2017,1,5,19,0,0,17.9,2.2,4.3,1014.3,3026.23,2574.7583333333337
2017,1,5,20,0,0,17.9,3.2,4.3,1014.3,2812.79,2574.7583333333337
2017,1,5,21,0,0,17.9,4.9,4.3,1014.3,2534.66,2574.7583333333337
2017,1,5,22,0,0,17.9,3.6,4.3,1014.3,2297.11,2574.7583333333337
2017,1,5,23,0,0,17.9,2.8,4.3,1014.3,1961,2574.7583333333337
2017,1,6,0,0,0,18.6,3.9,10.5,1012.2,1684.79,2520.9266666666667
2017,1,6,1,0,0,18.6,1.0,10.5,1012.2,1534.91,2520.9266666666667
2017,1,6,2,0,0,18.6,4.3,10.5,1012.2,1466.1,2520.9266666666667
2017,1,6,3,0,0,18.6,2.0,10.5,1012.2,1445.14,2520.9266666666667
2017,1,6,4,0,0,18.6,3.8,10.5,1012.2,1510.66,2520.9266666666667
2017,1,6,5,0,0,18.6,2.5,10.5,1012.2,1748.34,2520.9266666666667
2017,1,6,6,0,0,18.6,1.8,10.5,1012.2,2307.54,2520.9266666666667
2017,1,6,7,0,0,18.6,1.4,10.5,1012.2,2947.82,2520.9266666666667
2017,1,6,8,0,0,18.6,1.6,10.5,1012.2,3368.4,2520.9266666666667
2017,1,6,9,0,0,18.6,4.6,10.5,1012.2,3488.6,2520.9266666666667
2017,1,6,10,0,0,18.6,4.5,10.5,1012.2,3681.48,2520.9266666666667
2017,1,6,11,0,0,18.6,2.5,10.5,1012.2,3638.84,2520.9266666666667
2017,1,6,12,0,0,18.6,4.2,10.5,1012.2,3371.41,2520.9266666666667
2017,1,6,13,0,0,18.6,4.6,10.5,1012.2,2988.16,2520.9266666666667
2017,1,6,14,0,0,18.6,3.0,10.5,1012.2,2890.57,2520.9266666666667
2017,1,6,15,0,0,18.6,2.3,10.5,1012.2,2812.79,2520.9266666666667
2017,1,6,16,0,0,18.6,0.4,10.5,1012.2,2828.6,2520.9266666666667
2017,1,6,17,0,0,18.6,0.7,10.5,1012.2,3013.45,2520.9266666666667
2017,1,6,18,0,0,18.6,3.8,10.5,1012.2,3232.67,2520.9266666666667
2017,1,6,19,0,0,18.6,1.9,10.5,1012.2,3137.99,2520.9266666666667
2017,1,6,20,0,0,18.6,3.5,10.5,1012.2,2927.16,2520.9266666666667
2017,1,6,21,0,0,18.6,4.1,10.5,1012.2,2613.35,2520.9266666666667
2017,1,6,22,0,0,18.6,1.0,10.5,1012.2,2286.67,2520.9266666666667
2017,1,6,23,0,0,18.6,3.4,10.5,1012.2,1919.76,2520.9266666666667
2017,1,7,0,1,0,14.25,2.5,12.3,1011.6,1665.24,2618.5499999999997
2017,1,7,1,1,0,14.25,2.5,12.3,1011.6,1539.65,2618.5499999999997
2017,1,7,2,1,0,14.25,2.5,12.3,1011.6,1466.65,2618.5499999999997
2017,1,7,3,1,0,14.25,2.5,12.3,1011.6,1429.45,2618.5499999999997
2017,1,7,4,1,0,14.25,2.5,12.3,1011.6,1375.07,2618.5499999999997
2017,1,7,5,1,0,14.25,2.5,12.3,1011.6,1481.86,2618.5499999999997
2017,1,7,6,1,0,14.25,2.5,12.3,1011.6,1876.94,2618.5499999999997
2017,1,7,7,1,0,14.25,2.5,12.3,1011.6,2347.85,2618.5499999999997
2017,1,7,8,1,0,14.25,2.5,12.3,1011.6,2893.53,2618.5499999999997
2017,1,7,9,1,0,14.25,2.5,12.3,1011.6,3173.69,2618.5499999999997
2017,1,7,10,1,0,14.25,2.5,12.3,1011.6,3377.86,2618.5499999999997
2017,1,7,11,1,0,14.25,2.5,12.3,1011.6,3369.29,2618.5499999999997
2017,1,7,12,1,0,14.25,2.5,12.3,1011.6,3228.58,2618.5499999999997
2017,1,7,13,1,0,14.25,2.5,12.3,1011.6,2907.24,2618.5499999999997
2017,1,7,14,1,0,14.25,2.5,12.3,1011.6,2816.47,2618.5499999999997
2017,1,7,15,1,0,14.25,2.5,12.3,1011.6,2748.56,2618.5499999999997
2017,1,7,16,1,0,14.25,2.5,12.3,1011.6,2715.81,2618.5499999999997
2017,1,7,17,1,0,14.25,2.5,12.3,1011.6,2831.22,2618.5499999999997
2017,1,7,18,1,0,14.25,2.5,12.3,1011.6,3092.02,2618.5499999999997
2017,1,7,19,1,0,14.25,2.5,12.3,1011.6,3007.75,2618.5499999999997
2017,1,7,20,1,0,14.25,2.5,12.3,1011.6,2839.96,2618.5499999999997
2017,1,7,21,1,0,14.25,2.5,12.3,1011.6,2591.63,2618.5499999999997
2017,1,7,22,1,0,14.25,2.5,12.3,1011.6,2339.66,2618.5499999999997
2017,1,7,23,1,0,14.25,2.5,12.3,1011.6,1990.9,2618.5499999999997
2017,1,8,0,1,0,15.2,0.15,6.5,1015,1695.28,2462.7866666666664
2017,1,8,1,1,0,15.2,0.15,6.5,1015,1502.94,2462.7866666666664
2017,1,8,2,1,0,15.2,0.15,6.5,1015,1427.26,2462.7866666666664
2017,1,8,3,1,0,15.2,0.15,6.5,1015,1397.43,2462.7866666666664
2017,1,8,4,1,0,15.2,0.15,6.5,1015,1431.67,2462.7866666666664
2017,1,8,5,1,0,15.2,0.15,6.5,1015,1635.84,2462.7866666666664
2017,1,8,6,1,0,15.2,0.15,6.5,1015,1934.79,2462.7866666666664
2017,1,8,7,1,0,15.2,0.15,6.5,1015,2509.3,2462.7866666666664
2017,1,8,8,1,0,15.2,0.15,6.5,1015,3009.31,2462.7866666666664
2017,1,8,9,1,0,15.2,0.15,6.5,1015,3272.37,2462.7866666666664
2017,1,8,10,1,0,15.2,0.15,6.5,1015,3588.27,2462.7866666666664
2017,1,8,11,1,0,15.2,0.15,6.5,1015,3535.93,2462.7866666666664
2017,1,8,12,1,0,15.2,0.15,6.5,1015,3365.68,2462.7866666666664
2017,1,8,13,1,0,15.2,0.15,6.5,1015,2941.12,2462.7866666666664
2017,1,8,14,1,0,15.2,0.15,6.5,1015,2791.06,2462.7866666666664
2017,1,8,15,1,0,15.2,0.15,6.5,1015,2631.85,2462.7866666666664
2017,1,8,16,1,0,15.2,0.15,6.5,1015,2537.05,2462.7866666666664
2017,1,8,17,1,0,15.2,0.15,6.5,1015,2674,2462.7866666666664
2017,1,8,18,1,0,15.2,0.15,6.5,1015,2903.92,2462.7866666666664
2017,1,8,19,1,0,15.2,0.15,6.5,1015,2881.11,2462.7866666666664
2017,1,8,20,1,0,15.2,0.15,6.5,1015,2753.17,2462.7866666666664
2017,1,8,21,1,0,15.2,0.15,6.5,1015,2532.17,2462.7866666666664
2017,1,8,22,1,0,15.2,0.15,6.5,1015,2242.2,2462.7866666666664
2017,1,8,23,1,0,15.2,0.15,6.5,1015,1919.18,2462.7866666666664
2017,1,9,0,0,0,13.35,0,6,1015.8,1652.96,2463.0375
2017,1,9,1,0,0,13.35,0,6,1015.8,1492.27,2463.0375
2017,1,9,2,0,0,13.35,0,6,1015.8,1424.44,2463.0375
2017,1,9,3,0,0,13.35,0,6,1015.8,1391.57,2463.0375
2017,1,9,4,0,0,13.35,0,6,1015.8,1458.74,2463.0375
2017,1,9,5,0,0,13.35,0,6,1015.8,1707.2,2463.0375
2017,1,9,6,0,0,13.35,0,6,1015.8,2310.02,2463.0375
2017,1,9,7,0,0,13.35,0,6,1015.8,3001.72,2463.0375
2017,1,9,8,0,0,13.35,0,6,1015.8,3327.39,2463.0375
2017,1,9,9,0,0,13.35,0,6,1015.8,3509.21,2463.0375
2017,1,9,10,0,0,13.35,0,6,1015.8,3765.77,2463.0375
2017,1,9,11,0,0,13.35,0,6,1015.8,3603.76,2463.0375
2017,1,9,12,0,0,13.35,0,6,1015.8,3350.61,2463.0375
2017,1,9,13,0,0,13.35,0,6,1015.8,2969.48,2463.0375
2017,1,9,14,0,0,13.35,0,6,1015.8,2891.67,2463.0375
2017,1,9,15,0,0,13.35,0,6,1015.8,2812.36,2463.0375
2017,1,9,16,0,0,13.35,0,6,1015.8,2829.01,2463.0375
2017,1,9,17,0,0,13.35,0,6,1015.8,2969.62,2463.0375
2017,1,9,18,0,0,13.35,0,6,1015.8,3199.79,2463.0375
2017,1,9,19,0,0,13.35,0,6,1015.8,3180.44,2463.0375
2017,1,9,20,0,0,13.35,0,6,1015.8,2973.9,2463.0375
2017,1,9,21,0,0,13.35,0,6,1015.8,2727.71,2463.0375
2017,1,9,22,0,0,13.35,0,6,1015.8,2415.78,2463.0375
2017,1,9,23,0,0,13.35,0,6,1015.8,2020.52,2463.0375
2017,1,10,0,0,0,10.85,3.0,9.2,1016.6,1728.56,2624.414166666667
2017,1,10,1,0,0,10.85,2.3,9.2,1016.6,1566.22,2624.414166666667
2017,1,10,2,0,0,10.85,3.7,9.2,1016.6,1488.36,2624.414166666667
2017,1,10,3,0,0,10.85,4.6,9.2,1016.6,1460.13,2624.414166666667
2017,1,10,4,0,0,10.85,4.8,9.2,1016.6,1518.3,2624.414166666667
2017,1,10,5,0,0,10.85,0.1,9.2,1016.6,1780.11,2624.414166666667
2017,1,10,6,0,0,10.85,2.9,9.2,1016.6,2363.48,2624.414166666667
2017,1,10,7,0,0,10.85,3.1,9.2,1016.6,3050.62,2624.414166666667
2017,1,10,8,0,0,10.85,4.5,9.2,1016.6,3493.82,2624.414166666667
2017,1,10,9,0,0,10.85,3.2,9.2,1016.6,3704.55,2624.414166666667
2017,1,10,10,0,0,10.85,4.9,9.2,1016.6,3828.2,2624.414166666667
2017,1,10,11,0,0,10.85,3.3,9.2,1016.6,3646.55,2624.414166666667
2017,1,10,12,0,0,10.85,1.6,9.2,1016.6,3391.65,2624.414166666667
2017,1,10,13,0,0,10.85,3.3,9.2,1016.6,2988.12,2624.414166666667
2017,1,10,14,0,0,10.85,1.3,9.2,1016.6,2922.29,2624.414166666667
2017,1,10,15,0,0,10.85,1.4,9.2,1016.6,2852.26,2624.414166666667
2017,1,10,16,0,0,10.85,4.9,9.2,1016.6,2840.6,2624.414166666667
2017,1,10,17,0,0,10.85,1.0,9.2,1016.6,3021.11,2624.414166666667
2017,1,10,18,0,0,10.85,4.2,9.2,1016.6,3312.72,2624.414166666667
2017,1,10,19,0,0,10.85,1.3,9.2,1016.6,3252.29,2624.414166666667
2017,1,10,20,0,0,10.85,2.1,9.2,1016.6,3088.62,2624.414166666667
2017,1,10,21,0,0,10.85,4.4,9.2,1016.6,2811.03,2624.414166666667
2017,1,10,22,0,0,10.85,2.1,9.2,1016.6,2489.94,2624.414166666667
2017,1,10,23,0,0,10.85,2.5,9.2,1016.6,2079.16,2624.414166666667
2017,1,11,0,0,0,10.65,4.5,8.1,1016.8,1727.31,2694.945416666667
2017,1,11,1,0,0,10.65,2.6,8.1,1016.8,1561.28,2694.945416666667
2017,1,11,2,0,0,10.65,4.8,8.1,1016.8,1480.18,2694.945416666667
2017,1,11,3,0,0,10.65,1.1,8.1,1016.8,1453.82,2694.945416666667
2017,1,11,4,0,0,10.65,2.4,8.1,1016.8,1508.99,2694.945416666667
2017,1,11,5,0,0,10.65,1.0,8.1,1016.8,1791.61,2694.945416666667
2017,1,11,6,0,0,10.65,3.8,8.1,1016.8,2471.06,2694.945416666667
2017,1,11,7,0,0,10.65,4.5,8.1,1016.8,3197.25,2694.945416666667
2017,1,11,8,0,0,10.65,1.7,8.1,1016.8,3572.08,2694.945416666667
2017,1,11,9,0,0,10.65,4.1,8.1,1016.8,3804,2694.945416666667
2017,1,11,10,0,0,10.65,4.4,8.1,1016.8,3907.16,2694.945416666667
2017,1,11,11,0,0,10.65,0.1,8.1,1016.8,3731.1,2694.945416666667
2017,1,11,12,0,0,10.65,3.3,8.1,1016.8,3533.02,2694.945416666667
2017,1,11,13,0,0,10.65,0.9,8.1,1016.8,3126.07,2694.945416666667
2017,1,11,14,0,0,10.65,4.0,8.1,1016.8,3079.84,2694.945416666667
2017,1,11,15,0,0,10.65,3.3,8.1,1016.8,3031.83,2694.945416666667
2017,1,11,16,0,0,10.65,1.7,8.1,1016.8,2994.03,2694.945416666667
2017,1,11,17,0,0,10.65,2.8,8.1,1016.8,3128.46,2694.945416666667
2017,1,11,18,0,0,10.65,3.1,8.1,1016.8,3398.59,2694.945416666667
2017,1,11,19,0,0,10.65,1.5,8.1,1016.8,3342.98,2694.945416666667
2017,1,11,20,0,0,10.65,0.4,8.1,1016.8,3183.9,2694.945416666667
2017,1,11,21,0,0,10.65,0.5,8.1,1016.8,2882.19,2694.945416666667
2017,1,11,22,0,0,10.65,0.7,8.1,1016.8,2594.88,2694.945416666667
2017,1,11,23,0,0,10.65,4.1,8.1,1016.8,2148.12,2694.945416666667
2017,1,12,0,0,0,11.3,0.9,6.7,1016.6,1833.95,2777.0729166666674
2017,1,12,1,0,0,11.3,3.2,6.7,1016.6,1644.94,2777.0729166666674
2017,1,12,2,0,0,11.3,4.0,6.7,1016.6,1557.54,2777.0729166666674
2017,1,12,3,0,0,11.3,1.0,6.7,1016.6,1521.15,2777.0729166666674
2017,1,12,4,0,0,11.3,2.8,6.7,1016.6,1575.51,2777.0729166666674
2017,1,12,5,0,0,11.3,1.4,6.7,1016.6,1836.28,2777.0729166666674
2017,1,12,6,0,0,11.3,1.5,6.7,1016.6,2525.53,2777.0729166666674
2017,1,12,7,0,0,11.3,4.4,6.7,1016.6,3164.81,2777.0729166666674
2017,1,12,8,0,0,11.3,1.0,6.7,1016.6,3530.44,2777.0729166666674
2017,1,12,9,0,0,11.3,3.6,6.7,1016.6,3724.88,2777.0729166666674
2017,1,12,10,0,0,11.3,1.5,6.7,1016.6,3935.1,2777.0729166666674
2017,1,12,11,0,0,11.3,3.6,6.7,1016.6,3754.33,2777.0729166666674
2017,1,12,12,0,0,11.3,4.3,6.7,1016.6,3519.99,2777.0729166666674
2017,1,12,13,0,0,11.3,2.4,6.7,1016.6,3143.79,2777.0729166666674
2017,1,12,14,0,0,11.3,4.1,6.7,1016.6,3032.51,2777.0729166666674
2017,1,12,15,0,0,11.3,0.4,6.7,1016.6,3062.36,2777.0729166666674
2017,1,12,16,0,0,11.3,1.8,6.7,1016.6,3025.61,2777.0729166666674
2017,1,12,17,0,0,11.3,2.7,6.7,1016.6,3183.34,2777.0729166666674
2017,1,12,18,0,0,11.3,0.7,6.7,1016.6,3485.13,2777.0729166666674
2017,1,12,19,0,0,11.3,3.2,6.7,1016.6,3423.11,2777.0729166666674
2017,1,12,20,0,0,11.3,2.8,6.7,1016.6,3207.62,2777.0729166666674
2017,1,12,21,0,0,11.3,2.0,6.7,1016.6,2926.5,2777.0729166666674
2017,1,12,22,0,0,11.3,3.0,6.7,1016.6,2681.7,2777.0729166666674
2017,1,12,23,0,0,11.3,3.1,6.7,1016.6,2248.81,2777.0729166666674
2017,1,13,0,0,0,11.95,3.8,3.9,1017.5,1833.95,2814.372083333333
2017,1,13,1,0,0,11.95,2.5,3.9,1017.5,1644.94,2814.372083333333
2017,1,13,2,0,0,11.95,4.7,3.9,1017.5,1557.54,2814.372083333333
2017,1,13,3,0,0,11.95,3.9,3.9,1017.5,1521.15,2814.372083333333
2017,1,13,4,0,0,11.95,3.6,3.9,1017.5,1575.51,2814.372083333333
2017,1,13,5,0,0,11.95,2.1,3.9,1017.5,1836.28,2814.372083333333
2017,1,13,6,0,0,11.95,2.3,3.9,1017.5,2525.53,2814.372083333333
2017,1,13,7,0,0,11.95,0.5,3.9,1017.5,3164.81,2814.372083333333
2017,1,13,8,0,0,11.95,0.4,3.9,1017.5,3530.44,2814.372083333333
2017,1,13,9,0,0,11.95,2.5,3.9,1017.5,3724.88,2814.372083333333
2017,1,13,10,0,0,11.95,1.3,3.9,1017.5,3935.1,2814.372083333333
2017,1,13,11,0,0,11.95,2.4,3.9,1017.5,3952.32,2814.372083333333
2017,1,13,12,0,0,11.95,2.1,3.9,1017.5,3787.49,2814.372083333333
2017,1,13,13,0,0,11.95,1.4,3.9,1017.5,3323.96,2814.372083333333
2017,1,13,14,0,0,11.95,1.7,3.9,1017.5,3161.66,2814.372083333333
2017,1,13,15,0,0,11.95,0.4,3.9,1017.5,3062.6,2814.372083333333
2017,1,13,16,0,0,11.95,2.9,3.9,1017.5,3022.4,2814.372083333333
2017,1,13,17,0,0,11.95,2.3,3.9,1017.5,3189.9,2814.372083333333
2017,1,13,18,0,0,11.95,3.8,3.9,1017.5,3482.74,2814.372083333333
2017,1,13,19,0,0,11.95,1.1,3.9,1017.5,3433.98,2814.372083333333
2017,1,13,20,0,0,11.95,1.7,3.9,1017.5,3173.55,2814.372083333333
2017,1,13,21,0,0,11.95,0.0,3.9,1017.5,2900.86,2814.372083333333
2017,1,13,22,0,0,11.95,3.7,3.9,1017.5,2629.69,2814.372083333333
2017,1,13,23,0,0,11.95,1.6,3.9,1017.5,2245.14,2814.372083333333
2017,1,14,0,1,0,12.7,4.5,5.8,1018.7,1917.28,2842.3508333333334
2017,1,14,1,1,0,12.7,1.6,5.8,1018.7,1691.8,2842.3508333333334
2017,1,14,2,1,0,12.7,1.5,5.8,1018.7,1598.21,2842.3508333333334
2017,1,14,3,1,0,12.7,3.8,5.8,1018.7,1549.09,2842.3508333333334
2017,1,14,4,1,0,12.7,3.1,5.8,1018.7,1596.92,2842.3508333333334
2017,1,14,5,1,0,12.7,0.8,5.8,1018.7,1841.62,2842.3508333333334
2017,1,14,6,1,0,12.7,3.2,5.8,1018.7,2405.15,2842.3508333333334
2017,1,14,7,1,0,12.7,1.4,5.8,1018.7,3059.14,2842.3508333333334
2017,1,14,8,1,0,12.7,4.7,5.8,1018.7,3574.55,2842.3508333333334
2017,1,14,9,1,0,12.7,2.0,5.8,1018.7,3756.68,2842.3508333333334
2017,1,14,10,1,0,12.7,0.8,5.8,1018.7,3883.21,2842.3508333333334
2017,1,14,11,1,0,12.7,5.0,5.8,1018.7,3883.83,2842.3508333333334
